id,date,raw_material_id,name,category,purchase_type,stock_used,unit,current_stock
35496,2025-01-19,RM010,Cokelat Bubuk,Cokelat,bulk,478,gram,2674
35497,2025-02-10,RM008,Air Mineral,Air,bulk,541,ml,1482
35498,2025-02-20,RM018,Wortel,Sayuran,daily,936,gram,4665
35499,2025-02-21,RM010,Cokelat Bubuk,Cokelat,bulk,62,gram,4764
35500,2025-04-13,RM008,Air Mineral,Air,bulk,824,ml,2227
35501,2025-04-12,RM002,Susu UHT,Susu,bulk,751,ml,3285
35502,2025-03-27,RM012,Stroberi,Buah,daily,97,gram,3765
35503,2025-05-18,RM013,Mangga,Buah,daily,741,gram,4244
35504,2025-04-22,RM008,Air Mineral,Air,bulk,825,ml,4658
35505,2025-01-22,RM016,Tomat,Sayuran,daily,649,gram,3146
35506,2025-01-29,RM002,Susu UHT,Susu,bulk,187,ml,1583
35507,2025-03-15,RM017,Mentimun,Sayuran,daily,357,gram,2736
35508,2025-02-04,RM008,Air Mineral,Air,bulk,929,ml,4487
35509,2025-02-04,RM014,Nanas,Buah,daily,183,gram,3324
35510,2025-01-13,RM002,Susu UHT,Susu,bulk,512,ml,3561
35511,2025-02-21,RM013,Mangga,Buah,daily,485,gram,4667
35512,2025-02-19,RM002,Susu UHT,Susu,bulk,971,ml,3857
35513,2025-03-09,RM003,Gula Pasir,Gula,bulk,750,gram,2442
35514,2025-01-30,RM017,Mentimun,Sayuran,daily,220,gram,3121
35515,2025-02-11,RM020,Daging Sapi,Daging,daily,629,gram,3332
35516,2025-02-05,RM019,Daging Ayam,Daging,daily,833,gram,1368
35517,2025-03-30,RM004,Sirup Vanilla,Sirup,bulk,132,ml,1090
35518,2025-01-25,RM006,Matcha Powder,Teh,bulk,159,gram,1129
35519,2025-05-15,RM020,Daging Sapi,Daging,daily,462,gram,1606
35520,2025-05-17,RM003,Gula Pasir,Gula,bulk,284,gram,2109
35521,2025-05-07,RM016,Tomat,Sayuran,daily,713,gram,1821
35522,2025-01-28,RM006,Matcha Powder,Teh,bulk,690,gram,1328
35523,2025-03-07,RM005,Sirup Cokelat,Sirup,bulk,639,ml,5167
35524,2025-03-07,RM012,Stroberi,Buah,daily,947,gram,2992
35525,2025-01-29,RM015,Selada,Sayuran,daily,875,gram,3992
35526,2025-02-20,RM003,Gula Pasir,Gula,bulk,528,gram,2228
35527,2025-01-22,RM011,Pisang,Buah,daily,823,gram,2599
35528,2025-04-27,RM002,Susu UHT,Susu,bulk,771,ml,2419
35529,2025-04-18,RM001,Kopi Arabika,Kopi,bulk,551,gram,4085
35530,2025-01-06,RM020,Daging Sapi,Daging,daily,206,gram,1338
35531,2025-05-17,RM007,Espresso Blend,Kopi,bulk,106,gram,4763
35532,2025-05-20,RM019,Daging Ayam,Daging,daily,399,gram,1384
35533,2025-01-19,RM004,Sirup Vanilla,Sirup,bulk,294,ml,3673
35534,2025-01-24,RM011,Pisang,Buah,daily,413,gram,4770
35535,2025-05-02,RM008,Air Mineral,Air,bulk,264,ml,2349
35536,2025-03-10,RM014,Nanas,Buah,daily,307,gram,904
35537,2025-03-29,RM015,Selada,Sayuran,daily,181,gram,1721
35538,2025-04-04,RM019,Daging Ayam,Daging,daily,307,gram,3406
35539,2025-03-02,RM014,Nanas,Buah,daily,981,gram,1577
35540,2025-05-05,RM011,Pisang,Buah,daily,578,gram,3882
35541,2025-03-09,RM003,Gula Pasir,Gula,bulk,705,gram,4512
35542,2025-05-03,RM004,Sirup Vanilla,Sirup,bulk,327,ml,2497
35543,2025-05-19,RM020,Daging Sapi,Daging,daily,249,gram,4537
35544,2025-02-07,RM002,Susu UHT,Susu,bulk,738,ml,5264
35545,2025-03-05,RM005,Sirup Cokelat,Sirup,bulk,134,ml,1901
35546,2025-01-10,RM008,Air Mineral,Air,bulk,237,ml,787
35547,2025-03-27,RM008,Air Mineral,Air,bulk,427,ml,1466
35548,2025-01-23,RM008,Air Mineral,Air,bulk,197,ml,1912
35549,2025-03-26,RM019,Daging Ayam,Daging,daily,482,gram,2470
35550,2025-01-15,RM003,Gula Pasir,Gula,bulk,563,gram,1544
35551,2025-04-12,RM020,Daging Sapi,Daging,daily,598,gram,1180
35552,2025-04-28,RM015,Selada,Sayuran,daily,671,gram,3720
35553,2025-02-25,RM007,Espresso Blend,Kopi,bulk,629,gram,4357
35554,2025-04-25,RM008,Air Mineral,Air,bulk,879,ml,5427
35555,2025-03-25,RM013,Mangga,Buah,daily,937,gram,5153
35556,2025-05-15,RM019,Daging Ayam,Daging,daily,854,gram,3595
35557,2025-03-03,RM016,Tomat,Sayuran,daily,755,gram,1990
35558,2025-04-20,RM002,Susu UHT,Susu,bulk,245,ml,824
35559,2025-01-11,RM016,Tomat,Sayuran,daily,122,gram,732
35560,2025-02-12,RM003,Gula Pasir,Gula,bulk,797,gram,4416
35561,2025-04-30,RM009,Whipping Cream,Susu,bulk,86,ml,3847
35562,2025-01-07,RM004,Sirup Vanilla,Sirup,bulk,413,ml,3330
35563,2025-01-30,RM019,Daging Ayam,Daging,daily,421,gram,1067
35564,2025-05-19,RM001,Kopi Arabika,Kopi,bulk,708,gram,3382
35565,2025-03-07,RM015,Selada,Sayuran,daily,804,gram,2823
35566,2025-01-05,RM002,Susu UHT,Susu,bulk,553,ml,3956
35567,2025-03-01,RM004,Sirup Vanilla,Sirup,bulk,379,ml,2292
35568,2025-02-07,RM002,Susu UHT,Susu,bulk,161,ml,3838
35569,2025-01-07,RM014,Nanas,Buah,daily,151,gram,1207
35570,2025-03-19,RM018,Wortel,Sayuran,daily,617,gram,2842
35571,2025-04-04,RM003,Gula Pasir,Gula,bulk,264,gram,5027
35572,2025-03-31,RM019,Daging Ayam,Daging,daily,608,gram,2784
35573,2025-02-07,RM006,Matcha Powder,Teh,bulk,809,gram,4042
35574,2025-03-17,RM003,Gula Pasir,Gula,bulk,983,gram,1919
35575,2025-05-14,RM013,Mangga,Buah,daily,762,gram,1878
35576,2025-03-18,RM012,Stroberi,Buah,daily,91,gram,4828
35577,2025-04-13,RM012,Stroberi,Buah,daily,184,gram,3518
35578,2025-01-03,RM005,Sirup Cokelat,Sirup,bulk,58,ml,874
35579,2025-01-12,RM012,Stroberi,Buah,daily,110,gram,3258
35580,2025-01-29,RM012,Stroberi,Buah,daily,268,gram,1838
35581,2025-02-24,RM002,Susu UHT,Susu,bulk,741,ml,4192
35582,2025-04-28,RM020,Daging Sapi,Daging,daily,327,gram,4254
35583,2025-01-29,RM003,Gula Pasir,Gula,bulk,706,gram,4498
35584,2025-04-07,RM006,Matcha Powder,Teh,bulk,952,gram,1932
35585,2025-02-21,RM020,Daging Sapi,Daging,daily,887,gram,5872
35586,2025-02-13,RM002,Susu UHT,Susu,bulk,267,ml,3205
35587,2025-01-06,RM007,Espresso Blend,Kopi,bulk,335,gram,1658
35588,2025-04-06,RM006,Matcha Powder,Teh,bulk,684,gram,1805
35589,2025-03-11,RM016,Tomat,Sayuran,daily,653,gram,4944
35590,2025-03-10,RM012,Stroberi,Buah,daily,981,gram,1848
35591,2025-04-03,RM013,Mangga,Buah,daily,495,gram,3041
35592,2025-05-07,RM006,Matcha Powder,Teh,bulk,854,gram,4086
35593,2025-01-02,RM018,Wortel,Sayuran,daily,788,gram,5576
35594,2025-02-19,RM012,Stroberi,Buah,daily,221,gram,768
35595,2025-05-16,RM005,Sirup Cokelat,Sirup,bulk,683,ml,3554
35596,2025-03-20,RM003,Gula Pasir,Gula,bulk,622,gram,1759
35597,2025-01-04,RM012,Stroberi,Buah,daily,649,gram,2710
35598,2025-04-18,RM009,Whipping Cream,Susu,bulk,200,ml,1313
35599,2025-02-03,RM015,Selada,Sayuran,daily,346,gram,3604
35600,2025-04-21,RM004,Sirup Vanilla,Sirup,bulk,438,ml,2831
35601,2025-01-08,RM011,Pisang,Buah,daily,670,gram,5648
35602,2025-02-24,RM001,Kopi Arabika,Kopi,bulk,508,gram,1264
35603,2025-01-25,RM016,Tomat,Sayuran,daily,413,gram,3857
35604,2025-05-10,RM009,Whipping Cream,Susu,bulk,606,ml,3240
35605,2025-01-06,RM009,Whipping Cream,Susu,bulk,66,ml,817
35606,2025-04-15,RM007,Espresso Blend,Kopi,bulk,416,gram,3349
35607,2025-01-29,RM020,Daging Sapi,Daging,daily,527,gram,1577
35608,2025-04-28,RM003,Gula Pasir,Gula,bulk,423,gram,2263
35609,2025-02-24,RM017,Mentimun,Sayuran,daily,92,gram,1204
35610,2025-01-18,RM008,Air Mineral,Air,bulk,260,ml,5081
35611,2025-02-22,RM020,Daging Sapi,Daging,daily,499,gram,5208
35612,2025-05-02,RM006,Matcha Powder,Teh,bulk,269,gram,2948
35613,2025-03-22,RM004,Sirup Vanilla,Sirup,bulk,266,ml,4201
35614,2025-01-21,RM013,Mangga,Buah,daily,208,gram,2113
35615,2025-01-13,RM020,Daging Sapi,Daging,daily,750,gram,1509
35616,2025-03-28,RM017,Mentimun,Sayuran,daily,223,gram,4313
35617,2025-05-08,RM017,Mentimun,Sayuran,daily,182,gram,4532
35618,2025-03-08,RM017,Mentimun,Sayuran,daily,885,gram,5378
35619,2025-05-20,RM001,Kopi Arabika,Kopi,bulk,98,gram,2278
35620,2025-05-18,RM012,Stroberi,Buah,daily,439,gram,5405
35621,2025-05-16,RM016,Tomat,Sayuran,daily,469,gram,2593
35622,2025-03-09,RM013,Mangga,Buah,daily,441,gram,3831
35623,2025-03-27,RM002,Susu UHT,Susu,bulk,557,ml,4317
35624,2025-04-22,RM018,Wortel,Sayuran,daily,832,gram,5323
35625,2025-02-10,RM005,Sirup Cokelat,Sirup,bulk,379,ml,3538
35626,2025-01-15,RM018,Wortel,Sayuran,daily,342,gram,4027
35627,2025-05-01,RM020,Daging Sapi,Daging,daily,974,gram,3923
35628,2025-03-26,RM017,Mentimun,Sayuran,daily,334,gram,3137
35629,2025-01-10,RM017,Mentimun,Sayuran,daily,280,gram,3508
35630,2025-05-18,RM020,Daging Sapi,Daging,daily,303,gram,4634
35631,2025-05-19,RM010,Cokelat Bubuk,Cokelat,bulk,216,gram,4849
35632,2025-05-17,RM009,Whipping Cream,Susu,bulk,983,ml,4626
35633,2025-01-23,RM009,Whipping Cream,Susu,bulk,645,ml,5244
35634,2025-02-18,RM007,Espresso Blend,Kopi,bulk,151,gram,991
35635,2025-01-10,RM017,Mentimun,Sayuran,daily,340,gram,3534
35636,2025-03-02,RM017,Mentimun,Sayuran,daily,62,gram,3874
35637,2025-05-11,RM014,Nanas,Buah,daily,894,gram,4533
35638,2025-01-14,RM009,Whipping Cream,Susu,bulk,462,ml,4788
35639,2025-03-28,RM010,Cokelat Bubuk,Cokelat,bulk,378,gram,2871
35640,2025-02-14,RM012,Stroberi,Buah,daily,293,gram,3374
35641,2025-05-05,RM003,Gula Pasir,Gula,bulk,599,gram,1362
35642,2025-02-05,RM004,Sirup Vanilla,Sirup,bulk,479,ml,1089
35643,2025-03-28,RM001,Kopi Arabika,Kopi,bulk,423,gram,2271
35644,2025-03-07,RM012,Stroberi,Buah,daily,204,gram,2675
35645,2025-01-21,RM013,Mangga,Buah,daily,501,gram,4373
35646,2025-01-15,RM001,Kopi Arabika,Kopi,bulk,951,gram,4153
35647,2025-05-03,RM009,Whipping Cream,Susu,bulk,125,ml,4997
35648,2025-01-15,RM017,Mentimun,Sayuran,daily,156,gram,2694
35649,2025-04-22,RM018,Wortel,Sayuran,daily,747,gram,4133
35650,2025-02-05,RM016,Tomat,Sayuran,daily,366,gram,4927
35651,2025-05-03,RM013,Mangga,Buah,daily,144,gram,837
35652,2025-05-11,RM003,Gula Pasir,Gula,bulk,430,gram,1155
35653,2025-05-07,RM003,Gula Pasir,Gula,bulk,825,gram,3815
35654,2025-04-09,RM011,Pisang,Buah,daily,642,gram,2590
35655,2025-04-11,RM013,Mangga,Buah,daily,721,gram,2220
35656,2025-03-29,RM010,Cokelat Bubuk,Cokelat,bulk,441,gram,4865
35657,2025-03-26,RM005,Sirup Cokelat,Sirup,bulk,891,ml,3321
35658,2025-05-07,RM009,Whipping Cream,Susu,bulk,877,ml,2864
35659,2025-04-08,RM011,Pisang,Buah,daily,901,gram,5775
35660,2025-01-20,RM012,Stroberi,Buah,daily,968,gram,2273
35661,2025-03-20,RM015,Selada,Sayuran,daily,77,gram,4014
35662,2025-04-15,RM018,Wortel,Sayuran,daily,288,gram,1912
35663,2025-04-26,RM004,Sirup Vanilla,Sirup,bulk,837,ml,1584
35664,2025-04-28,RM006,Matcha Powder,Teh,bulk,970,gram,2241
35665,2025-02-18,RM010,Cokelat Bubuk,Cokelat,bulk,116,gram,2966
35666,2025-03-08,RM009,Whipping Cream,Susu,bulk,525,ml,5306
35667,2025-02-02,RM002,Susu UHT,Susu,bulk,747,ml,2975
35668,2025-05-03,RM001,Kopi Arabika,Kopi,bulk,681,gram,5426
35669,2025-01-11,RM006,Matcha Powder,Teh,bulk,169,gram,1309
35670,2025-02-01,RM003,Gula Pasir,Gula,bulk,101,gram,4314
35671,2025-04-22,RM008,Air Mineral,Air,bulk,447,ml,4081
35672,2025-05-04,RM007,Espresso Blend,Kopi,bulk,146,gram,4109
35673,2025-02-20,RM001,Kopi Arabika,Kopi,bulk,180,gram,1342
35674,2025-03-02,RM014,Nanas,Buah,daily,285,gram,1495
35675,2025-04-16,RM019,Daging Ayam,Daging,daily,131,gram,4482
35676,2025-02-09,RM011,Pisang,Buah,daily,696,gram,5274
35677,2025-04-20,RM012,Stroberi,Buah,daily,879,gram,2980
35678,2025-03-20,RM002,Susu UHT,Susu,bulk,154,ml,4688
35679,2025-01-08,RM014,Nanas,Buah,daily,747,gram,2109
35680,2025-01-09,RM017,Mentimun,Sayuran,daily,355,gram,3499
35681,2025-05-12,RM019,Daging Ayam,Daging,daily,602,gram,3601
35682,2025-03-07,RM008,Air Mineral,Air,bulk,790,ml,3836
35683,2025-05-13,RM014,Nanas,Buah,daily,314,gram,2641
35684,2025-03-14,RM019,Daging Ayam,Daging,daily,381,gram,4077
35685,2025-01-31,RM007,Espresso Blend,Kopi,bulk,235,gram,2137
35686,2025-01-22,RM013,Mangga,Buah,daily,608,gram,4806
35687,2025-03-25,RM015,Selada,Sayuran,daily,191,gram,878
35688,2025-05-13,RM012,Stroberi,Buah,daily,908,gram,5509
35689,2025-03-27,RM020,Daging Sapi,Daging,daily,981,gram,5908
35690,2025-01-14,RM013,Mangga,Buah,daily,396,gram,4684
35691,2025-03-28,RM016,Tomat,Sayuran,daily,392,gram,3888
35692,2025-03-18,RM002,Susu UHT,Susu,bulk,769,ml,5105
35693,2025-05-01,RM010,Cokelat Bubuk,Cokelat,bulk,806,gram,5257
35694,2025-03-12,RM008,Air Mineral,Air,bulk,740,ml,5479
35695,2025-05-04,RM010,Cokelat Bubuk,Cokelat,bulk,655,gram,3213
35696,2025-02-21,RM015,Selada,Sayuran,daily,560,gram,3661
35697,2025-03-22,RM004,Sirup Vanilla,Sirup,bulk,735,ml,5104
35698,2025-04-14,RM010,Cokelat Bubuk,Cokelat,bulk,233,gram,932
35699,2025-01-29,RM018,Wortel,Sayuran,daily,396,gram,4973
35700,2025-04-28,RM003,Gula Pasir,Gula,bulk,653,gram,2826
35701,2025-01-29,RM011,Pisang,Buah,daily,903,gram,4207
35702,2025-01-27,RM012,Stroberi,Buah,daily,492,gram,2502
35703,2025-03-27,RM003,Gula Pasir,Gula,bulk,766,gram,5503
35704,2025-05-13,RM014,Nanas,Buah,daily,921,gram,5462
35705,2025-01-09,RM011,Pisang,Buah,daily,762,gram,5308
35706,2025-02-26,RM013,Mangga,Buah,daily,375,gram,2406
35707,2025-05-02,RM018,Wortel,Sayuran,daily,259,gram,1929
35708,2025-03-12,RM004,Sirup Vanilla,Sirup,bulk,948,ml,4997
35709,2025-02-26,RM013,Mangga,Buah,daily,215,gram,1402
35710,2025-02-09,RM009,Whipping Cream,Susu,bulk,380,ml,1461
35711,2025-02-24,RM008,Air Mineral,Air,bulk,755,ml,1563
35712,2025-03-30,RM004,Sirup Vanilla,Sirup,bulk,963,ml,2686
35713,2025-03-21,RM019,Daging Ayam,Daging,daily,584,gram,2497
35714,2025-04-14,RM003,Gula Pasir,Gula,bulk,622,gram,5430
35715,2025-01-19,RM016,Tomat,Sayuran,daily,789,gram,3237
35716,2025-04-25,RM004,Sirup Vanilla,Sirup,bulk,869,ml,3649
35717,2025-01-08,RM008,Air Mineral,Air,bulk,218,ml,2084
35718,2025-01-10,RM006,Matcha Powder,Teh,bulk,446,gram,4451
35719,2025-03-12,RM012,Stroberi,Buah,daily,315,gram,3618
35720,2025-04-07,RM011,Pisang,Buah,daily,937,gram,2380
35721,2025-04-16,RM018,Wortel,Sayuran,daily,317,gram,4480
35722,2025-01-11,RM016,Tomat,Sayuran,daily,255,gram,2869
35723,2025-02-27,RM003,Gula Pasir,Gula,bulk,439,gram,3852
35724,2025-04-08,RM003,Gula Pasir,Gula,bulk,917,gram,5426
35725,2025-05-03,RM018,Wortel,Sayuran,daily,725,gram,4905
35726,2025-02-26,RM008,Air Mineral,Air,bulk,378,ml,1788
35727,2025-02-10,RM008,Air Mineral,Air,bulk,364,ml,3381
35728,2025-01-15,RM011,Pisang,Buah,daily,715,gram,4982
35729,2025-01-20,RM019,Daging Ayam,Daging,daily,839,gram,1701
35730,2025-02-04,RM012,Stroberi,Buah,daily,845,gram,3398
35731,2025-04-15,RM005,Sirup Cokelat,Sirup,bulk,89,ml,2089
35732,2025-03-05,RM014,Nanas,Buah,daily,686,gram,4220
35733,2025-03-25,RM005,Sirup Cokelat,Sirup,bulk,779,ml,2788
35734,2025-01-15,RM017,Mentimun,Sayuran,daily,963,gram,3026
35735,2025-04-15,RM006,Matcha Powder,Teh,bulk,848,gram,2783
35736,2025-04-26,RM020,Daging Sapi,Daging,daily,455,gram,1508
35737,2025-03-25,RM015,Selada,Sayuran,daily,168,gram,668
35738,2025-02-14,RM013,Mangga,Buah,daily,705,gram,3465
35739,2025-02-07,RM019,Daging Ayam,Daging,daily,588,gram,3010
35740,2025-04-02,RM009,Whipping Cream,Susu,bulk,415,ml,1330
35741,2025-03-28,RM002,Susu UHT,Susu,bulk,815,ml,5505
35742,2025-03-09,RM012,Stroberi,Buah,daily,672,gram,4745
35743,2025-04-09,RM020,Daging Sapi,Daging,daily,829,gram,3384
35744,2025-03-04,RM003,Gula Pasir,Gula,bulk,637,gram,5113
35745,2025-04-08,RM009,Whipping Cream,Susu,bulk,418,ml,1366
35746,2025-05-02,RM011,Pisang,Buah,daily,947,gram,5854
35747,2025-03-14,RM002,Susu UHT,Susu,bulk,942,ml,5559
35748,2025-03-28,RM012,Stroberi,Buah,daily,84,gram,2761
35749,2025-03-31,RM006,Matcha Powder,Teh,bulk,357,gram,4614
35750,2025-05-09,RM002,Susu UHT,Susu,bulk,485,ml,4095
35751,2025-03-13,RM019,Daging Ayam,Daging,daily,826,gram,4109
35752,2025-04-29,RM016,Tomat,Sayuran,daily,784,gram,3279
35753,2025-02-12,RM006,Matcha Powder,Teh,bulk,159,gram,3210
35754,2025-03-28,RM003,Gula Pasir,Gula,bulk,136,gram,1508
35755,2025-04-27,RM018,Wortel,Sayuran,daily,811,gram,4489
35756,2025-02-01,RM012,Stroberi,Buah,daily,607,gram,2419
35757,2025-01-20,RM014,Nanas,Buah,daily,511,gram,4912
35758,2025-01-10,RM011,Pisang,Buah,daily,712,gram,3363
35759,2025-01-04,RM016,Tomat,Sayuran,daily,979,gram,2493
35760,2025-05-07,RM004,Sirup Vanilla,Sirup,bulk,154,ml,2662
35761,2025-05-19,RM008,Air Mineral,Air,bulk,398,ml,1779
35762,2025-02-03,RM018,Wortel,Sayuran,daily,439,gram,2262
35763,2025-02-20,RM008,Air Mineral,Air,bulk,534,ml,2702
35764,2025-04-20,RM009,Whipping Cream,Susu,bulk,96,ml,2664
35765,2025-05-15,RM012,Stroberi,Buah,daily,243,gram,1439
35766,2025-03-04,RM017,Mentimun,Sayuran,daily,175,gram,2564
35767,2025-02-15,RM003,Gula Pasir,Gula,bulk,613,gram,3974
35768,2025-04-17,RM015,Selada,Sayuran,daily,148,gram,2700
35769,2025-04-10,RM020,Daging Sapi,Daging,daily,773,gram,3333
35770,2025-02-20,RM010,Cokelat Bubuk,Cokelat,bulk,524,gram,1742
35771,2025-04-02,RM017,Mentimun,Sayuran,daily,441,gram,2647
35772,2025-05-07,RM018,Wortel,Sayuran,daily,530,gram,3064
35773,2025-02-03,RM003,Gula Pasir,Gula,bulk,167,gram,4821
35774,2025-02-28,RM018,Wortel,Sayuran,daily,704,gram,4853
35775,2025-03-20,RM009,Whipping Cream,Susu,bulk,549,ml,2172
35776,2025-05-01,RM011,Pisang,Buah,daily,753,gram,5033
35777,2025-02-09,RM014,Nanas,Buah,daily,772,gram,1892
35778,2025-03-05,RM008,Air Mineral,Air,bulk,623,ml,3541
35779,2025-02-18,RM012,Stroberi,Buah,daily,566,gram,2726
35780,2025-02-14,RM004,Sirup Vanilla,Sirup,bulk,407,ml,2025
35781,2025-01-04,RM016,Tomat,Sayuran,daily,244,gram,4136
35782,2025-03-28,RM002,Susu UHT,Susu,bulk,259,ml,2340
35783,2025-03-02,RM015,Selada,Sayuran,daily,129,gram,4791
35784,2025-04-26,RM019,Daging Ayam,Daging,daily,801,gram,2891
35785,2025-04-07,RM003,Gula Pasir,Gula,bulk,386,gram,2736
35786,2025-01-21,RM014,Nanas,Buah,daily,698,gram,1944
35787,2025-01-12,RM015,Selada,Sayuran,daily,758,gram,3188
35788,2025-05-21,RM009,Whipping Cream,Susu,bulk,283,ml,809
35789,2025-04-02,RM012,Stroberi,Buah,daily,264,gram,3856
35790,2025-03-19,RM014,Nanas,Buah,daily,257,gram,3128
35791,2025-05-11,RM009,Whipping Cream,Susu,bulk,857,ml,1653
35792,2025-04-23,RM001,Kopi Arabika,Kopi,bulk,337,gram,1382
35793,2025-03-29,RM004,Sirup Vanilla,Sirup,bulk,859,ml,4791
35794,2025-05-10,RM007,Espresso Blend,Kopi,bulk,252,gram,1112
35795,2025-02-01,RM008,Air Mineral,Air,bulk,719,ml,4144
35796,2025-05-05,RM003,Gula Pasir,Gula,bulk,188,gram,3650
35797,2025-05-15,RM007,Espresso Blend,Kopi,bulk,114,gram,4041
35798,2025-02-08,RM018,Wortel,Sayuran,daily,574,gram,1208
35799,2025-04-27,RM005,Sirup Cokelat,Sirup,bulk,253,ml,2133
35800,2025-04-02,RM013,Mangga,Buah,daily,327,gram,4390
35801,2025-03-01,RM002,Susu UHT,Susu,bulk,130,ml,4184
35802,2025-04-12,RM017,Mentimun,Sayuran,daily,743,gram,3769
35803,2025-05-14,RM020,Daging Sapi,Daging,daily,660,gram,2367
35804,2025-01-20,RM009,Whipping Cream,Susu,bulk,64,ml,1684
35805,2025-01-09,RM006,Matcha Powder,Teh,bulk,265,gram,3601
35806,2025-05-20,RM015,Selada,Sayuran,daily,488,gram,3114
35807,2025-02-09,RM011,Pisang,Buah,daily,468,gram,2761
35808,2025-01-21,RM003,Gula Pasir,Gula,bulk,484,gram,3282
35809,2025-04-17,RM010,Cokelat Bubuk,Cokelat,bulk,822,gram,3071
35810,2025-04-22,RM010,Cokelat Bubuk,Cokelat,bulk,289,gram,4393
35811,2025-01-15,RM011,Pisang,Buah,daily,170,gram,1453
35812,2025-03-10,RM009,Whipping Cream,Susu,bulk,795,ml,4596
35813,2025-03-18,RM005,Sirup Cokelat,Sirup,bulk,589,ml,2007
35814,2025-03-02,RM003,Gula Pasir,Gula,bulk,981,gram,5767
35815,2025-04-23,RM015,Selada,Sayuran,daily,525,gram,1598
35816,2025-01-10,RM014,Nanas,Buah,daily,840,gram,5817
35817,2025-02-23,RM008,Air Mineral,Air,bulk,566,ml,4378
35818,2025-01-01,RM019,Daging Ayam,Daging,daily,419,gram,1870
35819,2025-02-10,RM020,Daging Sapi,Daging,daily,982,gram,5971
35820,2025-01-29,RM020,Daging Sapi,Daging,daily,605,gram,1110
35821,2025-02-14,RM006,Matcha Powder,Teh,bulk,208,gram,4785
35822,2025-05-19,RM013,Mangga,Buah,daily,516,gram,3798
35823,2025-01-30,RM009,Whipping Cream,Susu,bulk,673,ml,1644
35824,2025-03-12,RM003,Gula Pasir,Gula,bulk,639,gram,4069
35825,2025-02-23,RM020,Daging Sapi,Daging,daily,104,gram,4510
35826,2025-02-25,RM015,Selada,Sayuran,daily,523,gram,2033
35827,2025-04-19,RM015,Selada,Sayuran,daily,701,gram,4380
35828,2025-02-03,RM015,Selada,Sayuran,daily,924,gram,5339
35829,2025-01-12,RM007,Espresso Blend,Kopi,bulk,244,gram,5004
35830,2025-02-10,RM017,Mentimun,Sayuran,daily,422,gram,2013
35831,2025-04-23,RM017,Mentimun,Sayuran,daily,681,gram,4109
35832,2025-01-23,RM008,Air Mineral,Air,bulk,63,ml,2204
35833,2025-02-28,RM005,Sirup Cokelat,Sirup,bulk,96,ml,1792
35834,2025-05-16,RM017,Mentimun,Sayuran,daily,814,gram,3023
35835,2025-04-19,RM001,Kopi Arabika,Kopi,bulk,475,gram,2144
35836,2025-04-30,RM013,Mangga,Buah,daily,88,gram,3501
35837,2025-03-13,RM001,Kopi Arabika,Kopi,bulk,919,gram,3243
35838,2025-05-02,RM004,Sirup Vanilla,Sirup,bulk,231,ml,2774
35839,2025-04-20,RM014,Nanas,Buah,daily,224,gram,1683
35840,2025-03-05,RM009,Whipping Cream,Susu,bulk,878,ml,1970
35841,2025-05-09,RM001,Kopi Arabika,Kopi,bulk,261,gram,888
35842,2025-03-12,RM007,Espresso Blend,Kopi,bulk,81,gram,2877
35843,2025-03-14,RM011,Pisang,Buah,daily,759,gram,5290
35844,2025-04-03,RM019,Daging Ayam,Daging,daily,386,gram,4182
35845,2025-05-08,RM008,Air Mineral,Air,bulk,834,ml,4995
35846,2025-05-05,RM014,Nanas,Buah,daily,275,gram,2570
35847,2025-03-08,RM009,Whipping Cream,Susu,bulk,599,ml,5255
35848,2025-02-13,RM019,Daging Ayam,Daging,daily,954,gram,1670
35849,2025-03-05,RM017,Mentimun,Sayuran,daily,73,gram,586
35850,2025-03-03,RM013,Mangga,Buah,daily,677,gram,4128
35851,2025-04-06,RM006,Matcha Powder,Teh,bulk,594,gram,3941
35852,2025-03-08,RM001,Kopi Arabika,Kopi,bulk,845,gram,5678
35853,2025-01-14,RM008,Air Mineral,Air,bulk,386,ml,4496
35854,2025-02-03,RM015,Selada,Sayuran,daily,460,gram,2872
35855,2025-03-02,RM010,Cokelat Bubuk,Cokelat,bulk,770,gram,2819
35856,2025-04-13,RM008,Air Mineral,Air,bulk,258,ml,1537
35857,2025-02-13,RM006,Matcha Powder,Teh,bulk,802,gram,5140
35858,2025-02-14,RM007,Espresso Blend,Kopi,bulk,795,gram,3617
35859,2025-01-30,RM003,Gula Pasir,Gula,bulk,500,gram,2513
35860,2025-01-30,RM017,Mentimun,Sayuran,daily,846,gram,4186
35861,2025-02-19,RM009,Whipping Cream,Susu,bulk,671,ml,5515
35862,2025-05-10,RM001,Kopi Arabika,Kopi,bulk,646,gram,3126
35863,2025-02-24,RM004,Sirup Vanilla,Sirup,bulk,869,ml,2025
35864,2025-03-10,RM008,Air Mineral,Air,bulk,468,ml,1789
35865,2025-04-10,RM009,Whipping Cream,Susu,bulk,780,ml,2549
35866,2025-01-28,RM002,Susu UHT,Susu,bulk,906,ml,2971
35867,2025-05-01,RM012,Stroberi,Buah,daily,646,gram,2352
35868,2025-01-21,RM004,Sirup Vanilla,Sirup,bulk,613,ml,3143
35869,2025-04-12,RM014,Nanas,Buah,daily,824,gram,5579
35870,2025-01-13,RM009,Whipping Cream,Susu,bulk,135,ml,1493
35871,2025-04-28,RM018,Wortel,Sayuran,daily,229,gram,3454
35872,2025-05-13,RM020,Daging Sapi,Daging,daily,944,gram,1614
